,REGIONID,PRODUCT,YEARWEEK,QTY,REGIONID,PRODUCT,YEARWEEK,QTY
18258,A01,PRODUCT19,201423,2736,,,,
18259,A01,PRODUCT20,201423,25,,,,
18260,A01,PRODUCT47,201423,5559,,,,
18261,A01,PRODUCT60,201423,-1,,,,
18262,A01,PRODUCT56,201423,8392,,,,
18263,A01,PRODUCT57,201423,8975,,,,
18264,A01,PRODUCT12,201423,113654,,,,
18265,A01,PRODUCT1,201423,6809,,,,
18266,A01,PRODUCT33,201423,7433,,,,
18267,A01,PRODUCT14,201423,10713,,,,
18268,A01,PRODUCT62,201423,7141,,,,
18531,A01,PRODUCT2,201425,294,,,,
18532,A01,PRODUCT6,201425,3,,,,
18533,A01,PRODUCT58,201425,12965,,,,
18534,A01,PRODUCT63,201425,43687,,,,
18535,A01,PRODUCT15,201425,3594,,,,
18536,A01,PRODUCT4,201425,12215,,,,
18537,A01,PRODUCT16,201425,1100,,,,
18538,A01,PRODUCT59,201425,477582,,,,
18539,A01,PRODUCT34,201425,71709,,,,
18540,A01,PRODUCT7,201425,803,,,,
18541,A01,PRODUCT75,201425,35454,,,,
18542,A01,PRODUCT8,201425,84,,,,
18543,A01,PRODUCT19,201425,4025,,,,
18544,A01,PRODUCT20,201425,18,,,,
18545,A01,PRODUCT47,201425,8130,,,,
18546,A01,PRODUCT60,201425,1,,,,
18547,A01,PRODUCT56,201425,5104,,,,
18548,A01,PRODUCT57,201425,8281,,,,
18549,A01,PRODUCT12,201425,120297,,,,
18550,A01,PRODUCT1,201425,6882,,,,
18551,A01,PRODUCT33,201425,9173,,,,
18552,A01,PRODUCT14,201425,13195,,,,
18553,A01,PRODUCT62,201425,9133,,,,
18726,A01,PRODUCT2,201424,301,,,,
18727,A01,PRODUCT6,201424,-1,,,,
18728,A01,PRODUCT58,201424,16542,,,,
18729,A01,PRODUCT63,201424,47995,,,,
18730,A01,PRODUCT15,201424,5071,,,,
18731,A01,PRODUCT4,201424,18768,,,,
18732,A01,PRODUCT16,201424,1438,,,,
18733,A01,PRODUCT59,201424,578765,,,,
18734,A01,PRODUCT34,201424,82554,,,,
18735,A01,PRODUCT7,201424,1189,,,,
18736,A01,PRODUCT75,201424,31754,,,,
18737,A01,PRODUCT8,201424,82,,,,
18738,A01,PRODUCT19,201424,2262,,,,
18739,A01,PRODUCT20,201424,34,,,,
18740,A01,PRODUCT47,201424,6166,,,,
18741,A01,PRODUCT60,201424,-1,,,,
18742,A01,PRODUCT56,201424,4537,,,,
18743,A01,PRODUCT57,201424,8079,,,,
18744,A01,PRODUCT12,201424,131526,,,,
18745,A01,PRODUCT1,201424,7893,,,,
18746,A01,PRODUCT33,201424,9405,,,,
18747,A01,PRODUCT14,201424,12021,,,,
18748,A01,PRODUCT62,201424,7706,,,,
18839,,,,,A20,PRODUCT58,201423,315
18840,,,,,A20,PRODUCT59,201423,25993
18841,,,,,A20,PRODUCT34,201423,1422
19279,,,,,A20,PRODUCT58,201425,222
19280,,,,,A20,PRODUCT59,201425,26738
19281,,,,,A20,PRODUCT34,201425,1260
19926,A01,PRODUCT2,201447,504,,,,
19927,A01,PRODUCT6,201447,0,,,,
19928,A01,PRODUCT58,201447,16362,,,,
19929,A01,PRODUCT63,201447,72082,,,,
19930,A01,PRODUCT15,201447,5213,,,,
19931,A01,PRODUCT4,201447,35079,,,,
19932,A01,PRODUCT16,201447,1214,,,,
19933,A01,PRODUCT59,201447,618136,,,,
19934,A01,PRODUCT34,201447,82790,,,,
19935,A01,PRODUCT7,201447,1086,,,,
19936,A01,PRODUCT75,201447,27651,,,,
19937,A01,PRODUCT8,201447,124,,,,
19938,A01,PRODUCT19,201447,2595,,,,
19939,A01,PRODUCT20,201447,35,,,,
19940,A01,PRODUCT47,201447,21830,,,,
19941,A01,PRODUCT60,201447,-1,,,,
19942,A01,PRODUCT56,201447,4492,,,,
19943,A01,PRODUCT57,201447,7309,,,,
19944,A01,PRODUCT12,201447,302648,,,,
19945,A01,PRODUCT1,201447,10508,,,,
19946,A01,PRODUCT33,201447,16701,,,,
19947,A01,PRODUCT14,201447,21941,,,,
19948,A01,PRODUCT62,201447,11411,,,,
20193,,,,,A20,PRODUCT58,201447,208
20194,,,,,A20,PRODUCT59,201447,56082
20195,,,,,A20,PRODUCT34,201447,4017
20360,,,,,A20,PRODUCT58,201450,285
20361,,,,,A20,PRODUCT59,201450,81050
20362,,,,,A20,PRODUCT34,201450,5664
20481,A01,PRODUCT59,201429,495895,,,,
20482,A01,PRODUCT34,201429,72405,,,,
20483,A01,PRODUCT7,201429,1235,,,,
20484,A01,PRODUCT75,201429,29714,,,,
20485,A01,PRODUCT8,201429,148,,,,
20486,A01,PRODUCT19,201429,2618,,,,
20487,A01,PRODUCT20,201429,2,,,,
20488,A01,PRODUCT47,201429,7189,,,,
20489,A01,PRODUCT60,201429,-1,,,,
20490,A01,PRODUCT56,201429,4614,,,,
20491,A01,PRODUCT57,201429,7945,,,,
20492,A01,PRODUCT12,201429,121832,,,,
20493,A01,PRODUCT1,201429,6729,,,,
20494,A01,PRODUCT33,201429,5092,,,,
20495,A01,PRODUCT14,201429,8134,,,,
20496,A01,PRODUCT62,201429,6372,,,,
20552,,,,,A20,PRODUCT58,201432,255
20553,,,,,A20,PRODUCT59,201432,34429
20554,,,,,A20,PRODUCT34,201432,1938
20951,A01,PRODUCT2,201444,402,,,,
20952,A01,PRODUCT6,201444,5,,,,
20953,A01,PRODUCT58,201444,9657,,,,
20954,A01,PRODUCT63,201444,34514,,,,
20955,A01,PRODUCT15,201444,4153,,,,
20956,A01,PRODUCT4,201444,13539,,,,
20957,A01,PRODUCT16,201444,1131,,,,
20958,A01,PRODUCT59,201444,589225,,,,
20959,A01,PRODUCT34,201444,83792,,,,
20960,A01,PRODUCT7,201444,1057,,,,
20961,A01,PRODUCT75,201444,27354,,,,
20962,A01,PRODUCT8,201444,122,,,,
20963,A01,PRODUCT19,201444,2440,,,,
20964,A01,PRODUCT20,201444,5,,,,
20965,A01,PRODUCT47,201444,3732,,,,
20966,A01,PRODUCT60,201444,0,,,,
20967,A01,PRODUCT56,201444,3728,,,,
20968,A01,PRODUCT57,201444,7158,,,,
20969,A01,PRODUCT12,201444,117537,,,,
20970,A01,PRODUCT1,201444,5579,,,,
20971,A01,PRODUCT33,201444,7517,,,,
20972,A01,PRODUCT14,201444,7988,,,,
20973,A01,PRODUCT62,201444,4548,,,,
22730,A01,PRODUCT47,201512,5333,,,,
22731,A01,PRODUCT60,201512,0,,,,
22732,A01,PRODUCT56,201512,5151,,,,
22733,A01,PRODUCT57,201512,7488,,,,
22734,A01,PRODUCT12,201512,151750,,,,
22735,A01,PRODUCT1,201512,5147,,,,
22736,A01,PRODUCT33,201512,8518,,,,
22737,A01,PRODUCT14,201512,13285,,,,
22738,A01,PRODUCT62,201512,8208,,,,
22914,A01,PRODUCT2,201435,386,,,,
22915,A01,PRODUCT6,201435,2,,,,
22916,A01,PRODUCT58,201435,11239,,,,
22917,A01,PRODUCT63,201435,45456,,,,
22918,A01,PRODUCT15,201435,5178,,,,
22919,A01,PRODUCT4,201435,22350,,,,
22920,A01,PRODUCT16,201435,1071,,,,
22921,A01,PRODUCT59,201435,577770,,,,
22922,A01,PRODUCT34,201435,95488,,,,
22923,A01,PRODUCT7,201435,1475,,,,
22924,A01,PRODUCT75,201435,36325,,,,
22925,A01,PRODUCT8,201435,817,,,,
22926,A01,PRODUCT19,201435,2736,,,,
22927,A01,PRODUCT20,201435,91,,,,
22928,A01,PRODUCT47,201435,12066,,,,
22929,A01,PRODUCT60,201435,1,,,,
22930,A01,PRODUCT56,201435,5825,,,,
22931,A01,PRODUCT57,201435,7810,,,,
22932,A01,PRODUCT12,201435,164607,,,,
22933,A01,PRODUCT1,201435,11116,,,,
22934,A01,PRODUCT33,201435,12969,,,,
22935,A01,PRODUCT14,201435,17869,,,,
22936,A01,PRODUCT62,201435,11604,,,,
23179,A01,PRODUCT2,201430,349,,,,
23180,A01,PRODUCT6,201430,0,,,,
23181,A01,PRODUCT58,201430,12793,,,,
23182,A01,PRODUCT63,201430,40588,,,,
23183,A01,PRODUCT15,201430,5295,,,,
23184,A01,PRODUCT4,201430,13491,,,,
23185,A01,PRODUCT16,201430,987,,,,
23186,A01,PRODUCT59,201430,473060,,,,
23187,A01,PRODUCT34,201430,88411,,,,
23188,A01,PRODUCT7,201430,1197,,,,
23189,A01,PRODUCT75,201430,26406,,,,
23190,A01,PRODUCT8,201430,175,,,,
23191,A01,PRODUCT19,201430,3066,,,,
23192,A01,PRODUCT20,201430,38,,,,
23193,A01,PRODUCT47,201430,8752,,,,
23194,A01,PRODUCT60,201430,-2,,,,
23195,A01,PRODUCT56,201430,4688,,,,
23196,A01,PRODUCT57,201430,7876,,,,
23197,A01,PRODUCT12,201430,105751,,,,
23198,A01,PRODUCT1,201430,5868,,,,
23199,A01,PRODUCT33,201430,6461,,,,
23200,A01,PRODUCT14,201430,8945,,,,
23201,A01,PRODUCT62,201430,6472,,,,
24388,A01,PRODUCT2,201426,314,,,,
24389,A01,PRODUCT6,201426,0,,,,
24390,A01,PRODUCT58,201426,10585,,,,
24391,A01,PRODUCT63,201426,41719,,,,
24392,A01,PRODUCT15,201426,3827,,,,
24393,A01,PRODUCT4,201426,12312,,,,
24394,A01,PRODUCT16,201426,999,,,,
24785,,,,,A20,PRODUCT58,201428,236
24786,,,,,A20,PRODUCT59,201428,31182
24787,,,,,A20,PRODUCT34,201428,954
24970,A01,PRODUCT2,201436,359,,,,
24971,A01,PRODUCT6,201436,0,,,,
24972,A01,PRODUCT58,201436,9895,,,,
24973,A01,PRODUCT63,201436,48405,,,,
24974,A01,PRODUCT15,201436,5298,,,,
24975,A01,PRODUCT4,201436,24198,,,,
24976,A01,PRODUCT16,201436,1185,,,,
24977,A01,PRODUCT59,201436,520527,,,,
24978,A01,PRODUCT34,201436,86259,,,,
24979,A01,PRODUCT7,201436,779,,,,
24980,A01,PRODUCT75,201436,22152,,,,
24981,A01,PRODUCT8,201436,293,,,,
24982,A01,PRODUCT19,201436,2552,,,,
24983,A01,PRODUCT20,201436,38,,,,
24984,A01,PRODUCT47,201436,16726,,,,
24985,A01,PRODUCT60,201436,0,,,,
24986,A01,PRODUCT56,201436,6847,,,,
24987,A01,PRODUCT57,201436,8619,,,,
24988,A01,PRODUCT12,201436,154701,,,,
24989,A01,PRODUCT1,201436,6818,,,,
24990,A01,PRODUCT33,201436,16536,,,,
24991,A01,PRODUCT14,201436,24066,,,,
24992,A01,PRODUCT62,201436,14795,,,,
25369,A01,PRODUCT2,201520,25697,,,,
25370,A01,PRODUCT6,201520,63,,,,
25371,A01,PRODUCT58,201520,13155,,,,
25372,A01,PRODUCT63,201520,39708,,,,
25373,A01,PRODUCT15,201520,4935,,,,
25374,A01,PRODUCT4,201520,15046,,,,
25375,A01,PRODUCT16,201520,1374,,,,
25376,A01,PRODUCT59,201520,645626,,,,
25377,A01,PRODUCT34,201520,85608,,,,
25378,A01,PRODUCT7,201520,2164,,,,
25380,A01,PRODUCT59,201426,449742,,,,
25381,A01,PRODUCT34,201426,72824,,,,
25382,A01,PRODUCT7,201426,1176,,,,
25383,A01,PRODUCT75,201426,29031,,,,
25384,A01,PRODUCT8,201426,170,,,,
25385,A01,PRODUCT19,201426,3403,,,,
25386,A01,PRODUCT20,201426,32,,,,
25387,A01,PRODUCT47,201426,13149,,,,
25388,A01,PRODUCT60,201426,0,,,,
25389,A01,PRODUCT56,201426,5326,,,,
25390,A01,PRODUCT57,201426,8408,,,,
25391,A01,PRODUCT12,201426,126252,,,,
25392,A01,PRODUCT1,201426,7918,,,,
25393,A01,PRODUCT33,201426,12160,,,,
25394,A01,PRODUCT14,201426,16541,,,,
25395,A01,PRODUCT62,201426,9989,,,,
26014,A01,PRODUCT2,201427,465,,,,
26015,A01,PRODUCT6,201427,0,,,,
26016,A01,PRODUCT58,201427,10341,,,,
26017,A01,PRODUCT63,201427,49359,,,,
26018,A01,PRODUCT15,201427,5473,,,,
26019,A01,PRODUCT4,201427,16818,,,,
26020,A01,PRODUCT16,201427,1498,,,,
26021,A01,PRODUCT59,201427,462139,,,,
26022,A01,PRODUCT34,201427,71715,,,,
26023,A01,PRODUCT7,201427,1196,,,,
26024,A01,PRODUCT75,201427,22099,,,,
26025,A01,PRODUCT8,201427,105,,,,
26026,A01,PRODUCT19,201427,2561,,,,
26027,A01,PRODUCT20,201427,-21,,,,
26028,A01,PRODUCT47,201427,22440,,,,
26029,A01,PRODUCT60,201427,-3,,,,
26030,A01,PRODUCT56,201427,6951,,,,
26031,A01,PRODUCT57,201427,9333,,,,
26032,A01,PRODUCT12,201427,155552,,,,
26033,A01,PRODUCT1,201427,7247,,,,
26034,A01,PRODUCT33,201427,23128,,,,
26035,A01,PRODUCT14,201427,29610,,,,
26036,A01,PRODUCT62,201427,14082,,,,
26296,,,,,A20,PRODUCT58,201438,187
26297,,,,,A20,PRODUCT59,201438,38267
26298,,,,,A20,PRODUCT34,201438,2203
26401,,,,,A20,PRODUCT58,201429,211
26402,,,,,A20,PRODUCT59,201429,33506
26403,,,,,A20,PRODUCT34,201429,1046
26582,A01,PRODUCT2,201437,347,,,,
26583,A01,PRODUCT6,201437,1,,,,
26584,A01,PRODUCT58,201437,11027,,,,
26585,A01,PRODUCT63,201437,36504,,,,
26586,A01,PRODUCT15,201437,3530,,,,
26587,A01,PRODUCT4,201437,17944,,,,
26588,A01,PRODUCT16,201437,1019,,,,
26589,A01,PRODUCT59,201437,499818,,,,
26590,A01,PRODUCT34,201437,83719,,,,
26591,A01,PRODUCT7,201437,1483,,,,
26592,A01,PRODUCT75,201437,26273,,,,
26593,A01,PRODUCT8,201437,214,,,,
26594,A01,PRODUCT19,201437,2835,,,,
26595,A01,PRODUCT20,201437,20,,,,
26596,A01,PRODUCT47,201437,5031,,,,
26597,A01,PRODUCT60,201437,0,,,,
26598,A01,PRODUCT56,201437,4341,,,,
26599,A01,PRODUCT57,201437,7256,,,,
26600,A01,PRODUCT12,201437,114136,,,,
26601,A01,PRODUCT1,201437,7434,,,,
26602,A01,PRODUCT33,201437,6682,,,,
26603,A01,PRODUCT14,201437,8806,,,,
26604,A01,PRODUCT62,201437,6205,,,,
26970,A01,PRODUCT2,201432,283,,,,
26971,A01,PRODUCT6,201432,0,,,,
26972,A01,PRODUCT58,201432,11861,,,,
26973,A01,PRODUCT63,201432,39004,,,,
26974,A01,PRODUCT15,201432,5462,,,,
26975,A01,PRODUCT4,201432,15665,,,,
26976,A01,PRODUCT16,201432,926,,,,
26977,A01,PRODUCT59,201432,565197,,,,
26978,A01,PRODUCT34,201432,90214,,,,
26979,A01,PRODUCT7,201432,962,,,,
26980,A01,PRODUCT75,201432,25783,,,,
26981,A01,PRODUCT8,201432,100,,,,
26982,A01,PRODUCT19,201432,2396,,,,
27072,A01,PRODUCT2,201433,426,,,,
27073,A01,PRODUCT6,201433,0,,,,
27074,A01,PRODUCT58,201433,12021,,,,
27075,A01,PRODUCT63,201433,43848,,,,
27076,A01,PRODUCT15,201433,5059,,,,
27077,A01,PRODUCT4,201433,17865,,,,
27078,A01,PRODUCT16,201433,1453,,,,
27079,A01,PRODUCT59,201433,604090,,,,
27080,A01,PRODUCT34,201433,92469,,,,
27081,A01,PRODUCT7,201433,937,,,,
27082,A01,PRODUCT75,201433,35356,,,,
27083,A01,PRODUCT8,201433,98,,,,
27084,A01,PRODUCT19,201433,2358,,,,
27085,A01,PRODUCT20,201433,48,,,,
27086,A01,PRODUCT47,201433,7049,,,,
27087,A01,PRODUCT60,201433,0,,,,
27088,A01,PRODUCT56,201433,4729,,,,
27089,A01,PRODUCT57,201433,7709,,,,
27090,A01,PRODUCT12,201433,136721,,,,
27091,A01,PRODUCT1,201433,9054,,,,
27092,A01,PRODUCT33,201433,8345,,,,
27093,A01,PRODUCT14,201433,11954,,,,
27094,A01,PRODUCT62,201433,8507,,,,
27108,,,,,A20,PRODUCT58,201517,94
27109,,,,,A20,PRODUCT59,201517,87240
27110,,,,,A20,PRODUCT34,201517,3728
27116,A01,PRODUCT75,201520,28359,,,,
27117,A01,PRODUCT8,201520,121,,,,
27118,A01,PRODUCT19,201520,4137,,,,
27119,A01,PRODUCT20,201520,34,,,,
27120,A01,PRODUCT47,201520,6507,,,,
27121,A01,PRODUCT60,201520,0,,,,
27122,A01,PRODUCT56,201520,5068,,,,
27123,A01,PRODUCT57,201520,6708,,,,
27124,A01,PRODUCT12,201520,125863,,,,
27125,A01,PRODUCT1,201520,4920,,,,
27126,A01,PRODUCT33,201520,11746,,,,
27127,A01,PRODUCT14,201520,15507,,,,
27128,A01,PRODUCT62,201520,10236,,,,
27232,A01,PRODUCT20,201432,8,,,,
27233,A01,PRODUCT47,201432,5648,,,,
27234,A01,PRODUCT60,201432,1,,,,
27235,A01,PRODUCT56,201432,4748,,,,
27236,A01,PRODUCT57,201432,7887,,,,
27237,A01,PRODUCT12,201432,117527,,,,
27238,A01,PRODUCT1,201432,7174,,,,
27239,A01,PRODUCT33,201432,7904,,,,
27240,A01,PRODUCT14,201432,11522,,,,
27241,A01,PRODUCT62,201432,8030,,,,
27745,,,,,A20,PRODUCT58,201430,226
27746,,,,,A20,PRODUCT59,201430,32170
27747,,,,,A20,PRODUCT34,201430,1134
28231,,,,,A20,PRODUCT58,201435,255
28232,,,,,A20,PRODUCT59,201435,36705
28233,,,,,A20,PRODUCT34,201435,2001
28697,A01,PRODUCT2,201434,320,,,,
28698,A01,PRODUCT6,201434,2,,,,
28699,A01,PRODUCT58,201434,11863,,,,
28700,A01,PRODUCT63,201434,40820,,,,
28701,A01,PRODUCT15,201434,6408,,,,
28702,A01,PRODUCT4,201434,20541,,,,
28703,A01,PRODUCT16,201434,937,,,,
28704,A01,PRODUCT59,201434,594920,,,,
28705,A01,PRODUCT34,201434,100314,,,,
28706,A01,PRODUCT7,201434,1028,,,,
28707,A01,PRODUCT75,201434,37552,,,,
28708,A01,PRODUCT8,201434,293,,,,
28709,A01,PRODUCT19,201434,3107,,,,
28710,A01,PRODUCT20,201434,34,,,,
28711,A01,PRODUCT47,201434,8760,,,,
28712,A01,PRODUCT60,201434,-1,,,,
28713,A01,PRODUCT56,201434,4697,,,,
28714,A01,PRODUCT57,201434,8020,,,,
28715,A01,PRODUCT12,201434,141016,,,,
28716,A01,PRODUCT1,201434,6319,,,,
28717,A01,PRODUCT33,201434,8642,,,,
28718,A01,PRODUCT14,201434,13129,,,,
28719,A01,PRODUCT62,201434,9879,,,,
28775,A01,PRODUCT2,201515,18199,,,,
28776,A01,PRODUCT6,201515,2572,,,,
28777,A01,PRODUCT58,201515,12172,,,,
28778,A01,PRODUCT63,201515,36359,,,,
28779,A01,PRODUCT15,201515,3747,,,,
28780,A01,PRODUCT4,201515,11953,,,,
28781,A01,PRODUCT16,201515,909,,,,
28782,A01,PRODUCT59,201515,810144,,,,
28783,A01,PRODUCT34,201515,85948,,,,
28784,A01,PRODUCT7,201515,1949,,,,
28785,A01,PRODUCT75,201515,24702,,,,
28786,A01,PRODUCT8,201515,138,,,,
28787,A01,PRODUCT19,201515,4731,,,,
28788,A01,PRODUCT20,201515,68,,,,
28789,A01,PRODUCT47,201515,5623,,,,
28790,A01,PRODUCT60,201515,1,,,,
28791,A01,PRODUCT56,201515,4629,,,,
28792,A01,PRODUCT57,201515,6697,,,,
28793,A01,PRODUCT12,201515,128999,,,,
28794,A01,PRODUCT1,201515,4594,,,,
28795,A01,PRODUCT33,201515,8416,,,,
28796,A01,PRODUCT14,201515,11909,,,,
28797,A01,PRODUCT62,201515,7261,,,,
29396,,,,,A20,PRODUCT58,201505,107
29397,,,,,A20,PRODUCT59,201505,55632
29398,,,,,A20,PRODUCT34,201505,3086
29700,A01,PRODUCT2,201541,28577,,,,
29701,A01,PRODUCT6,201541,208,,,,
29702,A01,PRODUCT58,201541,12595,,,,
29703,A01,PRODUCT63,201541,35003,,,,
29704,A01,PRODUCT15,201541,4550,,,,
29705,A01,PRODUCT4,201541,16385,,,,
29706,A01,PRODUCT16,201541,1561,,,,
29707,A01,PRODUCT59,201541,624735,,,,
29708,A01,PRODUCT34,201541,71532,,,,
29709,A01,PRODUCT7,201541,754,,,,
29710,A01,PRODUCT75,201541,32135,,,,
29711,A01,PRODUCT8,201541,177,,,,
29712,A01,PRODUCT19,201541,3698,,,,
29713,A01,PRODUCT20,201541,45,,,,
29714,A01,PRODUCT47,201541,7532,,,,
29715,A01,PRODUCT60,201541,0,,,,
29716,A01,PRODUCT56,201541,5129,,,,
29717,A01,PRODUCT57,201541,5947,,,,
29718,A01,PRODUCT12,201541,127720,,,,
29719,A01,PRODUCT1,201541,4545,,,,
29720,A01,PRODUCT33,201541,8570,,,,
29721,A01,PRODUCT14,201541,15467,,,,
29722,A01,PRODUCT62,201541,11997,,,,
29792,A01,PRODUCT12,201516,140313,,,,
29793,A01,PRODUCT1,201516,4394,,,,
29794,A01,PRODUCT33,201516,7317,,,,
29795,A01,PRODUCT14,201516,12250,,,,
29796,A01,PRODUCT62,201516,8815,,,,
30139,A01,PRODUCT2,201517,14935,,,,
30140,A01,PRODUCT6,201517,8,,,,
30141,A01,PRODUCT58,201517,12231,,,,
30142,A01,PRODUCT63,201517,30760,,,,
30143,A01,PRODUCT15,201517,4126,,,,
30144,A01,PRODUCT4,201517,13689,,,,
30145,A01,PRODUCT16,201517,741,,,,
30146,A01,PRODUCT59,201517,697502,,,,
30147,A01,PRODUCT34,201517,71830,,,,
30148,A01,PRODUCT7,201517,2136,,,,
30149,A01,PRODUCT75,201517,28167,,,,
30150,A01,PRODUCT8,201517,253,,,,
30151,A01,PRODUCT19,201517,3522,,,,
30152,A01,PRODUCT20,201517,70,,,,
30153,A01,PRODUCT47,201517,6469,,,,
30154,A01,PRODUCT60,201517,1,,,,
30155,A01,PRODUCT56,201517,4632,,,,
30156,A01,PRODUCT57,201517,6929,,,,
30157,A01,PRODUCT12,201517,127163,,,,
30158,A01,PRODUCT1,201517,4316,,,,
30159,A01,PRODUCT33,201517,8548,,,,
30160,A01,PRODUCT14,201517,12173,,,,
30161,A01,PRODUCT62,201517,7527,,,,
30219,,,,,A20,PRODUCT58,201519,75
30220,,,,,A20,PRODUCT59,201519,101432
30221,,,,,A20,PRODUCT34,201519,4611
30521,A01,PRODUCT8,201535,205,,,,
30522,A01,PRODUCT19,201535,3332,,,,
30523,A01,PRODUCT20,201535,55,,,,
30524,A01,PRODUCT47,201535,8729,,,,
30525,A01,PRODUCT60,201535,0,,,,
30679,A01,PRODUCT60,201501,0,,,,
30680,A01,PRODUCT56,201501,4295,,,,
30681,A01,PRODUCT57,201501,7829,,,,
30682,A01,PRODUCT12,201501,155729,,,,
30683,A01,PRODUCT1,201501,10650,,,,
30684,A01,PRODUCT33,201501,11550,,,,
30685,A01,PRODUCT14,201501,16169,,,,
30686,A01,PRODUCT62,201501,10968,,,,
30972,,,,,A20,PRODUCT58,201518,79
30973,,,,,A20,PRODUCT59,201518,88025
30974,,,,,A20,PRODUCT34,201518,21689
31148,A01,PRODUCT2,201505,553,,,,
31149,A01,PRODUCT6,201505,979,,,,
31150,A01,PRODUCT58,201505,12906,,,,
31151,A01,PRODUCT63,201505,48583,,,,
31152,A01,PRODUCT15,201505,7412,,,,
31153,A01,PRODUCT4,201505,22214,,,,
31154,A01,PRODUCT16,201505,1017,,,,
31155,A01,PRODUCT59,201505,482381,,,,
31156,A01,PRODUCT34,201505,79054,,,,
31157,A01,PRODUCT7,201505,826,,,,
31158,A01,PRODUCT75,201505,29459,,,,
31159,A01,PRODUCT8,201505,220,,,,
31160,A01,PRODUCT19,201505,2519,,,,
31161,A01,PRODUCT20,201505,21,,,,
31162,A01,PRODUCT47,201505,4611,,,,
31163,A01,PRODUCT2,201513,1495,,,,
31164,A01,PRODUCT6,201513,39,,,,
31165,A01,PRODUCT58,201513,10706,,,,
31166,A01,PRODUCT63,201513,27929,,,,
31167,A01,PRODUCT15,201513,4283,,,,
31168,A01,PRODUCT4,201513,10390,,,,
31169,A01,PRODUCT16,201513,683,,,,
31170,A01,PRODUCT59,201513,470040,,,,
31171,A01,PRODUCT34,201513,84735,,,,
31172,A01,PRODUCT7,201513,2304,,,,
31173,A01,PRODUCT75,201513,25711,,,,
31174,A01,PRODUCT8,201513,162,,,,
31175,A01,PRODUCT19,201513,2932,,,,
31176,A01,PRODUCT20,201513,51,,,,
31177,A01,PRODUCT47,201513,5477,,,,
31178,A01,PRODUCT60,201513,0,,,,
31179,A01,PRODUCT56,201513,4981,,,,
31180,A01,PRODUCT57,201513,7268,,,,
31181,A01,PRODUCT12,201513,140297,,,,
31182,A01,PRODUCT1,201513,5325,,,,
31183,A01,PRODUCT33,201513,10018,,,,
31184,A01,PRODUCT14,201513,12602,,,,
31185,A01,PRODUCT62,201513,6918,,,,
31259,A01,PRODUCT56,201535,7091,,,,
31260,A01,PRODUCT57,201535,6242,,,,
31261,A01,PRODUCT12,201535,149570,,,,
31262,A01,PRODUCT1,201535,4740,,,,
31263,A01,PRODUCT33,201535,9892,,,,
31264,A01,PRODUCT14,201535,16895,,,,
31265,A01,PRODUCT62,201535,12224,,,,
31521,,,,,A20,PRODUCT58,201540,33
31522,,,,,A20,PRODUCT59,201540,112120
31523,,,,,A20,PRODUCT34,201540,3583
32412,,,,,A20,PRODUCT58,201503,120
32413,,,,,A20,PRODUCT59,201503,49540
32414,,,,,A20,PRODUCT34,201503,3298
32534,A01,PRODUCT2,201536,30410,,,,
32535,A01,PRODUCT6,201536,784,,,,
32536,A01,PRODUCT58,201536,10255,,,,
32537,A01,PRODUCT63,201536,41729,,,,
32538,A01,PRODUCT15,201536,4857,,,,
32539,A01,PRODUCT4,201536,22372,,,,
32540,A01,PRODUCT16,201536,1722,,,,
32541,A01,PRODUCT59,201536,826981,,,,
32542,A01,PRODUCT34,201536,77869,,,,
32543,A01,PRODUCT7,201536,1560,,,,
32544,A01,PRODUCT75,201536,33947,,,,
32545,A01,PRODUCT8,201536,179,,,,
32546,A01,PRODUCT19,201536,3883,,,,
32547,A01,PRODUCT20,201536,183,,,,
32605,,,,,A20,PRODUCT58,201508,110
32606,,,,,A20,PRODUCT59,201508,57025
32607,,,,,A20,PRODUCT34,201508,3330
33064,A01,PRODUCT60,201505,1,,,,
33065,A01,PRODUCT56,201505,4280,,,,
33066,A01,PRODUCT57,201505,7146,,,,
33067,A01,PRODUCT12,201505,180516,,,,
33068,A01,PRODUCT1,201505,10760,,,,
33069,A01,PRODUCT33,201505,7458,,,,
33070,A01,PRODUCT14,201505,12458,,,,
33071,A01,PRODUCT62,201505,9777,,,,
34014,,,,,A20,PRODUCT58,201504,133
34015,,,,,A20,PRODUCT59,201504,49807
34016,,,,,A20,PRODUCT34,201504,2947
34483,A01,PRODUCT47,201536,12396,,,,
34484,A01,PRODUCT60,201536,1,,,,
34485,A01,PRODUCT56,201536,8765,,,,
34486,A01,PRODUCT57,201536,6572,,,,
34487,A01,PRODUCT12,201536,210006,,,,
34488,A01,PRODUCT1,201536,5265,,,,
34489,A01,PRODUCT33,201536,14809,,,,
34490,A01,PRODUCT14,201536,24698,,,,
34491,A01,PRODUCT62,201536,16932,,,,
34773,A01,PRODUCT2,201510,358,,,,
34774,A01,PRODUCT6,201510,52,,,,
34775,A01,PRODUCT58,201510,10843,,,,
34776,A01,PRODUCT63,201510,42087,,,,
34777,A01,PRODUCT15,201510,5458,,,,
34778,A01,PRODUCT4,201510,15411,,,,
34779,A01,PRODUCT16,201510,869,,,,
34780,A01,PRODUCT59,201510,511679,,,,
34781,A01,PRODUCT34,201510,100369,,,,
34782,A01,PRODUCT7,201510,931,,,,
34783,A01,PRODUCT75,201510,25504,,,,
