,REGIONID,PRODUCT,YEARWEEK,QTY,REGIONID,PRODUCT,YEARWEEK,QTY
56331,,,,,A20,PRODUCT58,201448.0,225.0
56332,,,,,A20,PRODUCT59,201448.0,75924.0
56333,,,,,A20,PRODUCT34,201448.0,6102.0
57071,,,,,A20,PRODUCT58,201509.0,108.0
57072,,,,,A20,PRODUCT59,201509.0,64632.0
57073,,,,,A20,PRODUCT34,201509.0,3543.0
57681,,,,,A20,PRODUCT58,201445.0,193.0
57682,,,,,A20,PRODUCT59,201445.0,47112.0
57683,,,,,A20,PRODUCT34,201445.0,3510.0
59627,,,,,A20,PRODUCT58,201434.0,235.0
59628,,,,,A20,PRODUCT59,201434.0,34742.0
59629,,,,,A20,PRODUCT34,201434.0,1914.0
59726,,,,,A20,PRODUCT58,201439.0,198.0
59727,,,,,A20,PRODUCT59,201439.0,38135.0
59728,,,,,A20,PRODUCT34,201439.0,2640.0
59794,,,,,A20,PRODUCT58,201442.0,215.0
59795,,,,,A20,PRODUCT59,201442.0,42360.0
59796,,,,,A20,PRODUCT34,201442.0,3333.0
59902,,,,,A20,PRODUCT58,201443.0,177.0
59903,,,,,A20,PRODUCT59,201443.0,41997.0
59904,,,,,A20,PRODUCT34,201443.0,5148.0
59953,,,,,A20,PRODUCT58,201601.0,72.0
59954,,,,,A20,PRODUCT59,201601.0,116085.0
59955,,,,,A20,PRODUCT34,201601.0,5066.0
60426,,,,,A20,PRODUCT58,201525.0,91.0
61095,,,,,A20,PRODUCT58,201548.0,80.0
61096,,,,,A20,PRODUCT59,201548.0,151851.0
61097,,,,,A20,PRODUCT34,201548.0,6903.0
61162,,,,,A20,PRODUCT59,201525.0,95545.0
61163,,,,,A20,PRODUCT34,201525.0,4436.0
61461,,,,,A20,PRODUCT58,201619.0,264.0
61462,,,,,A20,PRODUCT59,201619.0,123492.0
61463,,,,,A20,PRODUCT34,201619.0,3127.0
61538,,,,,A20,PRODUCT58,201547.0,39.0
61539,,,,,A20,PRODUCT59,201547.0,120821.0
61540,,,,,A20,PRODUCT34,201547.0,5847.0
62384,,,,,A20,PRODUCT58,201532.0,60.0
62385,,,,,A20,PRODUCT59,201532.0,106233.0
62386,,,,,A20,PRODUCT34,201532.0,4278.0
63724,,,,,A20,PRODUCT58,201542.0,27.0
63725,,,,,A20,PRODUCT59,201542.0,122510.0
63726,,,,,A20,PRODUCT34,201542.0,3520.0
63789,,,,,A20,PRODUCT58,201625.0,233.0
63790,,,,,A20,PRODUCT59,201625.0,115168.0
63791,,,,,A20,PRODUCT34,201625.0,5371.0
64145,,,,,A20,PRODUCT58,201523.0,70.0
64146,,,,,A20,PRODUCT59,201523.0,86793.0
64147,,,,,A20,PRODUCT34,201523.0,4246.0
64506,,,,,A20,PRODUCT59,201623.0,116148.0
64507,,,,,A20,PRODUCT34,201623.0,2796.0
64655,,,,,A20,PRODUCT58,201621.0,222.0
64656,,,,,A20,PRODUCT59,201621.0,107696.0
64657,,,,,A20,PRODUCT34,201621.0,2830.0
64944,,,,,A20,PRODUCT58,201552.0,191.0
64945,,,,,A20,PRODUCT59,201552.0,218184.0
64946,,,,,A20,PRODUCT34,201552.0,19583.0
65167,,,,,A20,PRODUCT58,201537.0,30.0
65168,,,,,A20,PRODUCT59,201537.0,104118.0
65169,,,,,A20,PRODUCT34,201537.0,3607.0
65855,,,,,A20,PRODUCT58,201604.0,83.0
65856,,,,,A20,PRODUCT59,201604.0,95177.0
65857,,,,,A20,PRODUCT34,201604.0,5522.0
66969,,,,,A20,PRODUCT58,201541.0,26.0
66970,,,,,A20,PRODUCT59,201541.0,109958.0
66971,,,,,A20,PRODUCT34,201541.0,3404.0
67347,,,,,A20,PRODUCT58,201617.0,292.0
67348,,,,,A20,PRODUCT59,201617.0,110087.0
67349,,,,,A20,PRODUCT34,201617.0,2955.0
67551,,,,,A20,PRODUCT58,201624.0,287.0
67552,,,,,A20,PRODUCT59,201624.0,129129.0
69687,,,,,A20,PRODUCT58,201550.0,64.0
69688,,,,,A20,PRODUCT59,201550.0,150529.0
69689,,,,,A20,PRODUCT34,201550.0,8139.0
69942,,,,,A20,PRODUCT58,201545.0,37.0
69943,,,,,A20,PRODUCT59,201545.0,108183.0
69944,,,,,A20,PRODUCT34,201545.0,3862.0
70316,,,,,A20,PRODUCT58,201618.0,250.0
70317,,,,,A20,PRODUCT59,201618.0,122626.0
70318,,,,,A20,PRODUCT34,201618.0,3177.0
71063,,,,,A20,PRODUCT34,201624.0,2941.0
73118,,,,,A20,PRODUCT58,201620.0,243.0
73119,,,,,A20,PRODUCT59,201620.0,113489.0
73120,,,,,A20,PRODUCT34,201620.0,3202.0
74070,,,,,A20,PRODUCT58,201623.0,232.0
75352,,,,,A20,PRODUCT58,201534.0,39.0
75850,,,,,A20,PRODUCT58,201553.0,94.0
75851,,,,,A20,PRODUCT59,201553.0,127328.0
75852,,,,,A20,PRODUCT34,201553.0,6997.0
77253,,,,,A20,PRODUCT58,201531.0,65.0
77254,,,,,A20,PRODUCT59,201531.0,102563.0
77255,,,,,A20,PRODUCT34,201531.0,4341.0
77272,,,,,A20,PRODUCT59,201534.0,105691.0
77273,,,,,A20,PRODUCT34,201534.0,4033.0
77410,,,,,A20,PRODUCT58,201502.0,146.0
79842,,,,,A20,PRODUCT58,201602.0,70.0
79843,,,,,A20,PRODUCT59,201602.0,105534.0
79844,,,,,A20,PRODUCT34,201602.0,4536.0
